CODE,YEAR,DEVING,FOIPASS,FOI_postpassage,polity2,NEWDEM,logINGO,CORRUPTION,logtrade,loggdpcap,AID_DEPENDENCE,IMFDUMMY,FOI_REGIONAL,FOI_IGO,turnfreq,opp1vote,oppvote,opp1vote_dev,turnfreq1,FHDEM,checks,PRESSFREEDOM,PRES,FDISTOCK,GDPGRTH,BATTLEDEATHS,INJUD,yrcurnt
LEB,2008,1,0,0,7,1,6.629363253,3.066666667,4.265590381,8.594653659,-3.637011421,1,0.444444444,0.343716029,0,0,0,0,0,1,1,1,1,93.03082385,0.076274945,0,0,0
LES,1983,1,0,0,-7,0,4.736198448,3.275,4.931855919,5.658794405,-1.810254301,1,0,0.080095326,0,0,0,0,0,1,1,1,1,3.584274426,NA,0,2,NA
LES,1984,1,0,0,-7,0,4.795790546,3.275,4.952822394,5.599565368,-1.757120667,1,0,0.080302785,0,0,0,0,0,1,1,1,1,4.822136738,-0.031924015,0,2,NA
LES,1985,1,0,0,-7,0,4.934473933,3.275,4.978886976,5.673418034,-1.581331006,1,0,0.080592701,0,0,0,0,0,1,1,1,1,6.183528564,0.104003526,0,2,NA
LES,1986,1,0,0,-7,0,4.96284463,3.275,4.927643886,5.691279431,-1.570051827,1,0,0.081433625,0,0,0,0,0,1,1,1,1,9.562275091,0.041306531,0,2,NA
LES,1987,1,0,0,-7,0,4.997212274,3.275,4.893637386,5.676834963,-1.625942827,1,0,0.087559086,1,0,0,0,1,1,1,1,1,9.251093003,0.005566109,0,2,NA
LES,1988,1,0,0,-7,0,5.111987788,3.275,4.993931739,5.584901289,-1.628798414,1,0,0.09343791,1,0,0,0,1,1,1,1,1,8.355875088,-0.071454082,0,2,NA
LES,1989,1,0,0,-7,0,5.252273428,3.275,5.100459974,5.653367753,-1.594830913,1,0,0.095413125,1,0,0,0,1,0,1,0,1,11.87042719,0.088281562,0,2,NA
LES,1990,1,0,0,-7,0,5.33753808,3.275,5.087524498,5.703960485,-1.633283342,1,0,0.09830535,1,0,0,0,1,0,1,0,1,14.07413155,0.068018568,0,2,NA
LES,1991,1,0,0,-7,0,5.393627546,3.275,4.95102316,5.75182999,-1.669176507,1,0,0.106286125,1,0,0,0,1,0,1,0,1,14.98372325,0.064743051,0,2,NA
LES,1992,1,0,0,-7,0,5.442417711,3.275,5.116030055,5.760616791,-1.928948219,1,0,0.103214116,0,0,0,0,0,1,1,0,1,14.636823,0.023518408,0,2,NA
LES,1993,1,0,0,-7,0,5.497168225,3.275,5.057543805,5.817624414,-2.038303741,1,0,0.107824421,0,0,0,0,0,1,1,1,1,13.24097353,0.07362946,0,1,NA
LES,1994,1,0,0,8,1,5.501258211,3.275,5.031022941,5.835824682,-2.008823718,1,0,0.111855358,1,0.2265,0.2265,0.2265,1,1,NA,1,0,15.4157877,0.03294143,0,0,NA
LES,1995,1,0,0,8,1,5.533389489,3.275,5.008324792,5.875899722,-2.227885449,1,0,0.115917958,1,0.2265,0.2265,0.169875,1,1,NA,1,0,20.75055903,0.056719603,0,0,NA
LES,1996,1,0,0,8,1,5.459585514,3.275,5.021322273,5.877147281,-2.237195334,1,0,0.117017522,1,0.2265,0.2265,0.11325,1,1,NA,1,0,21.33661147,0.017776149,0,0,NA
LES,1997,1,0,0,8,1,5.459585514,3.275,5.093838628,5.904906138,-2.346887379,1,0,0.130404233,1,0.2265,0.2265,0.056625,1,1,NA,1,0,24.6368954,0.046725444,0,1,NA
LES,1998,1,0,0,8,0,5.590986981,3.275,5.063751207,5.91964375,-2.522542246,1,0,0.143683286,1,0.2265,0.2265,0,1,1,NA,1,0,26.10859848,0.034372661,0,1,NA
LES,1999,1,0,0,0,0,5.605802066,3.275,4.950983883,5.953888324,-2.793417697,1,0,0.152950124,1,0.2447,0.2447,0.0182,1,1,3,1,0,32.15878407,0.05489247,114,0,NA
LES,2000,1,0,0,2,0,5.59471138,3.275,4.919986301,5.939627709,-3.241695757,1,0,0.177364708,1,0.2447,0.2447,0.01365,1,1,3,1,0,36.90423531,0.003763881,0,1,NA
LES,2001,1,0,0,4,0,5.590986981,3.275,4.92436971,5.978708248,-3.048887514,1,0.166666667,0.203619149,1,0.2447,0.2447,0.0091,1,1,3,1,0,42.08448322,0.056604179,0,2,1
LES,2002,1,0,0,6,0,5.560681631,3.275,5.024391199,6.005796114,-2.836400945,1,0.166666667,0.216271296,1,0.2447,0.2447,0.00455,1,1,3,1,0,50.31499759,0.041651375,0,2,0
LES,2003,1,0,0,8,1,5.568344504,3.275,5.23474183,6.004616296,-2.638353725,1,0.333333333,0.251573344,1,0.2241,0.4019,-0.0206,1,2,2,1,0,57.43707082,0.010695976,0,2,4
LES,2004,1,0,0,8,1,5.627621114,3.275,5.124584291,6.036775924,-2.757441976,1,0.333333333,0.277189818,0,0.2241,0.4019,-0.01545,0,2,2,1,0,42.90253165,0.043459728,0,2,3
LES,2005,1,0,0,8,1,5.634789603,3.275,5.146401249,6.049436181,-3.093350292,1,0.333333333,0.287565318,0,0.2241,0.4019,-0.0103,0,2,2,1,0,37.20409094,0.022541755,0,2,2
LES,2006,1,0,0,8,1,5.620400866,3.275,5.079503945,6.050535363,-3.230838817,1,0.333333333,0.314674524,0,0.2241,0.4019,-0.00515,0,2,2,1,0,39.0389886,0.010532699,0,2,1
LES,2007,1,0,0,8,0,5.605802066,3.275,5.054684396,6.104298406,-3.366463087,1,0.333333333,0.323000654,0,0.2241,0.4019,0,0,2,2,1,0,41.48763525,0.064998503,0,2,0
LES,2008,1,0,0,8,0,5.613128106,3.275,5.102528689,6.119387691,-2.892154399,1,0.333333333,0.344333869,0,0,0,-0.2241,0,2,2,1,0,43.95964407,0.024306969,0,2,4
LIB,1983,1,0,0,-7,0,5.308267697,2.483333333,NA,NA,NA,0,0,0.092090698,0,0,0,0,0,0,1,0,1,2.098493426,NA,0,0,NA
LIB,1984,1,0,0,-7,0,5.384495063,2.483333333,NA,NA,NA,0,0,0.09261472,0,0,0,0,0,0,1,0,1,1.183678913,NA,0,0,NA
LIB,1985,1,0,0,-7,0,5.347107531,2.483333333,NA,NA,NA,0,0,0.092894697,0,0,0,0,0,0,1,0,1,1.244733476,NA,0,0,NA
LIB,1986,1,0,0,-7,0,5.370638028,2.483333333,NA,NA,NA,0,0,0.096507728,0,0,0,0,0,0,1,0,1,1.587286063,NA,0,0,NA
LIB,1987,1,0,0,-7,0,5.393627546,2.483333333,NA,NA,NA,0,0.083333333,0.105112535,0,0,0,0,0,0,1,0,1,1.253724571,NA,0,0,NA
LIB,1988,1,0,0,-7,0,5.476463552,2.483333333,NA,NA,NA,0,0.083333333,0.108703524,0,0,0,0,0,0,1,0,1,1.319462197,NA,0,0,NA
LIB,1989,1,0,0,-7,0,5.513428746,2.483333333,NA,NA,NA,0,0.083333333,0.108678283,0,0,0,0,0,0,1,0,1,1.476576829,NA,0,0,NA
LIB,1990,1,0,0,-7,0,5.556828062,2.483333333,NA,NA,NA,0,0.083333333,0.108200158,0,0,0,0,0,0,1,0,1,1.8380109,NA,0,0,NA
LIB,1991,1,0,0,-7,0,5.609471795,2.483333333,4.259827939,NA,-5.342267794,0,0.166666667,0.118493579,0,0,0,0,0,0,1,0,1,2.089399124,NA,0,0,NA
LIB,1992,1,0,0,-7,0,5.627621114,2.483333333,4.168158219,NA,-5.378845192,0,0.166666667,0.114930737,0,0,0,0,0,0,1,0,1,2.143615222,NA,0,0,NA
LIB,1993,1,0,0,-7,0,5.736572297,2.483333333,4.026388032,NA,-5.389691832,0,0.166666667,0.120115613,0,0,0,0,0,0,1,0,1,2.284184152,NA,0,0,NA
LIB,1994,1,0,0,-7,0,5.746203191,2.483333333,4.090873765,NA,-5.385199261,0,0.166666667,0.122568528,0,0,0,0,0,0,1,0,1,2.693531536,NA,0,0,NA
LIB,1995,1,0,0,-7,0,5.768320996,2.483333333,3.973163314,NA,-5.385344007,0,0.166666667,0.132312582,0,0,0,0,0,0,1,0,1,2.66039135,NA,0,0,NA
LIB,1996,1,0,0,-7,0,5.680172609,2.483333333,3.943361976,NA,-5.371649326,0,0.166666667,0.130176502,0,0,0,0,0,0,1,0,1,2.671502961,NA,0,0,NA
LIB,1997,1,0,0,-7,0,5.777652323,2.483333333,3.961672914,NA,-5.382094856,0,0.166666667,0.143679008,0,0,0,0,0,0,1,0,1,2.090146412,NA,0,0,NA
LIB,1998,1,0,0,-7,0,5.723585102,2.483333333,3.884290226,NA,-5.38578645,0,0.166666667,0.157684524,0,0,0,0,0,0,1,0,1,1.701423049,NA,0,0,NA
LIB,1999,1,0,0,-7,0,5.736572297,2.483333333,3.695177271,NA,-5.369411081,0,0.166666667,0.164511013,0,0,0,0,0,0,1,0,1,1.433130844,NA,0,0,NA
LIB,2000,1,0,0,-7,0,5.736572297,2.483333333,3.715297336,8.738637417,-5.374796657,0,0.25,0.186196663,0,0,0,0,0,0,1,0,1,0.90684165,NA,0,0,NA
LIB,2001,1,0,0,-7,0,5.768320996,2.483333333,3.93426608,8.754651258,-5.324018273,0,0.25,0.208634109,0,0,0,0,0,0,1,0,1,1.17326347,0.037,0,0,NA
LIB,2002,1,0,0,-7,0,5.774551546,2.483333333,3.947779856,8.690304708,-5.362633753,0,0.25,0.22552941,0,0,0,0,0,0,1,0,1,0.993385832,-0.043,0,0,NA
LIB,2003,1,0,0,-7,0,5.80814249,2.483333333,4.399385023,8.656750591,-5.336789281,0,0.25,0.255130932,0,0,0,0,0,0,1,0,1,2.205850912,-0.013,0,0,NA
LIB,2004,1,0,0,-7,0,5.877735782,2.483333333,4.595656953,8.758452819,-5.341892064,0,0.333333333,0.289755941,0,0,0,0,0,0,1,0,1,2.387415239,0.13,0,0,NA
LIB,2005,1,0,0,-7,0,5.866468057,2.483333333,4.557806322,8.780986688,-5.336943234,0,0.333333333,0.311325063,0,0,0,0,0,0,1,0,1,2.953677421,0.044,0,0,NA
LIB,2006,1,0,0,-7,0,5.869296913,2.483333333,4.551072435,8.854895977,-5.315001226,0,0.333333333,0.331983075,0,0,0,0,0,0,1,0,1,4.447292722,0.099,0,0,NA
LIB,2007,1,0,0,-7,0,5.897153868,2.483333333,4.572312105,8.891798813,-5.273220828,0,0.333333333,0.340859279,0,0,0,0,0,0,1,0,1,7.324981285,0.059,0,0,NA
LIB,2008,1,0,0,-7,0,5.902633333,2.483333333,4.57378043,8.9297684,-5.349096974,0,0.333333333,0.312502949,0,0,0,0,0,0,1,0,1,13.9199517,0.06,0,0,NA
LIT,1983,1,0,0,NA,NA,1.609437912,4.58,NA,NA,NA,0,0.235294118,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1984,1,0,0,NA,NA,1.386294361,4.58,NA,NA,NA,0,0.235294118,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1985,1,0,0,NA,NA,1.609437912,4.58,NA,NA,NA,0,0.235294118,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1986,1,0,0,NA,NA,1.609437912,4.58,NA,NA,NA,0,0.235294118,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1987,1,0,0,NA,NA,1.791759469,4.58,NA,NA,NA,0,0.235294118,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1988,1,0,0,NA,NA,1.609437912,4.58,NA,NA,NA,0,0.294117647,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1989,1,0,0,NA,NA,1.386294361,4.58,NA,NA,NA,0,0.294117647,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1990,1,0,0,NA,NA,1.386294361,4.58,NA,NA,NA,0,0.294117647,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1991,1,0,0,NA,NA,1.609437912,4.58,4.725272255,8.364180035,-5.399243285,0,0.294117647,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
LIT,1992,1,0,0,10,1,1.386294361,4.58,3.925426748,8.304127902,-5.317510174,0,0.294117647,0.128362511,1,0,0,0,1,2,NA,NA,1,NA,-0.05675663,0,NA,NA
LIT,1993,1,0,0,10,1,5.416100402,4.58,3.767747074,8.066202572,-4.169134294,1,0.411764706,0.150875949,2,0,0,0,2,2,2,2,1,1.369970172,-0.212589706,0,2,0
LIT,1994,1,0,0,10,1,5.877735782,4.58,5.152722879,7.893749971,-4.35395982,1,0.411764706,0.167703357,2,0,0,0,2,2,2,1,1,2.050190317,-0.162268624,0,1,4
LIT,1995,1,0,0,10,1,6.180016654,4.58,4.760226386,7.797796592,-4.243238542,1,0.411764706,0.186952424,2,0,0,0,2,2,2,2,1,5.213687603,-0.09766052,0,2,3
LIT,1996,1,1,0,10,0,6.366470448,4.58,4.65760693,7.837300838,-3.621295687,1,0.411764706,0.1952508,2,0,0,0,2,2,2,2,1,5.424474171,0.032900802,0,2,2
LIT,1997,1,0,1,10,0,6.50578406,4.58,4.692610646,7.895290895,-4.203913066,1,0.411764706,0.210956633,1,0,0,0,1,2,5,2,1,8.555988224,0.0518267,0,2,1
LIT,1998,1,0,1,10,0,6.50578406,4.58,4.728792981,7.974283401,-4.277695,1,0.411764706,0.227131268,1,0,0,0,1,2,3,2,1,10.40671349,0.074691384,0,2,0
LIT,1999,1,0,1,10,0,6.677083461,4.58,4.61970981,8.05480938,-4.203161322,1,0.470588235,0.257508921,1,0,0,0,1,2,3,2,1,14.54453012,0.07628817,0,2,4
LIT,2000,1,0,1,10,0,6.744059186,4.58,4.469098774,8.050792986,-4.131535197,1,0.529411765,0.294910139,1,0,0,0,1,2,3,2,1,18.89798506,-0.010732334,0,2,3
LIT,2001,1,0,1,10,0,6.820016365,4.58,4.561946439,8.091736185,-4.377175229,1,0.705882353,0.373292407,1,0.3108,0.5606,0.3108,1,2,4,2,1,20.41519503,0.032507222,0,2,2
LIT,2002,1,0,1,10,0,6.875232087,4.58,4.654795248,8.162145326,-4.213721935,1,0.823529412,0.40353626,1,0.3108,0.5606,0.2331,1,2,4,2,1,21.92147071,0.067357139,0,2,1
LIT,2003,1,0,1,10,0,6.927557906,4.58,4.710679912,8.232038676,-4.300381632,1,0.823529412,0.434229603,0,0.3108,0.5606,0.1554,0,2,4,2,1,28.11446548,0.068635223,0,2,0
LIT,2004,1,0,1,10,0,7.007600614,4.58,4.683392669,8.333879924,-3.722490016,1,0.823529412,0.466608618,1,0,0,-0.2331,1,2,NA,2,1,26.65270457,0.102466833,0,2,4
LIT,2005,1,0,1,10,0,7.056175284,4.58,4.71117613,8.410226904,-4.167218385,1,0.823529412,0.504694876,2,0.1475,0.3909,-0.0856,2,2,3,2,1,28.33399358,0.073507831,0,2,4
LIT,2006,1,0,1,10,0,7.092573716,4.58,4.805478367,8.491569684,-5.399243285,0,0.882352941,0.545472153,2,0.1475,0.3909,-0.044775,2,2,3,2,1,31.60912551,0.078022329,0,2,3
LIT,2007,1,0,1,10,0,7.129297549,4.58,4.85472177,8.573032084,-5.399243285,0,0.882352941,0.556015201,2,0.1475,0.3909,-0.00395,2,2,3,2,1,36.55423282,0.078448282,0,2,2
LIT,2008,1,0,1,10,0,7.145196135,4.58,4.800132314,8.672339764,-5.399243285,0,0.882352941,0.577630762,2,0.1475,0.3909,0.036875,2,2,3,2,1,38.73304307,0.09839802,0,2,1
LUX,1983,0,0,0,NA,NA,6.601230119,8.609166667,5.174471215,9.954565454,-5.399243285,0,0.266666667,0.198312925,1,0.243,0.427,-0.01175,1,2,5,2,0,243.8053868,NA,0,2,1
LUX,1984,0,0,0,NA,NA,6.622736324,8.609166667,5.178501865,9.983744641,-5.399243285,0,0.266666667,0.195606255,1,0.243,0.427,0,1,2,5,2,0,274.44833,0.029890769,0,2,0
LUX,1985,0,0,0,NA,NA,6.65415252,8.609166667,5.284991096,10.04213578,-5.399243285,0,0.266666667,0.196870576,0,0.187,0.287,-0.056,0,2,5,2,0,273.4133788,0.061869392,0,2,4
LUX,1986,0,0,0,NA,NA,6.647688374,8.609166667,5.340961553,10.06694324,-5.399243285,0,0.266666667,0.204166288,0,0.187,0.287,-0.042,0,2,5,2,0,406.4760765,0.027917062,0,2,3
LUX,1987,0,0,0,NA,NA,6.642486801,8.609166667,5.249619439,10.15586328,-5.399243285,0,0.266666667,0.222524887,0,0.187,0.287,-0.028,0,2,5,2,0,413.2441524,0.099839349,0,2,2
LUX,1988,0,0,0,NA,NA,6.685860947,8.609166667,5.243560614,10.18867618,-5.399243285,0,0.333333333,0.243320826,0,0.187,0.287,-0.014,0,2,5,2,0,371.4451978,0.03950978,0,2,1
LUX,1989,0,0,0,NA,NA,6.742880636,8.609166667,5.251546063,10.26562239,-5.399243285,0,0.333333333,0.243281195,0,0.187,0.287,0,0,2,5,2,0,420.922502,0.084632828,0,2,0
LUX,1990,0,0,0,NA,NA,6.797940413,8.609166667,5.262700844,10.34764203,-5.399243285,0,0.333333333,0.239477093,0,0.1617,0.3694,-0.0253,0,2,5,2,0,530.7552235,0.097980614,0,2,4
LUX,1991,0,0,0,NA,NA,6.828712072,8.609166667,5.245767746,10.38828211,-5.399243285,0,0.4,0.267202674,0,0.1617,0.3694,-0.018975,0,2,5,2,0,460.8190573,0.053199321,0,2,3
LUX,1992,0,0,0,NA,NA,6.863803391,8.609166667,5.250248567,10.45779333,-5.399243285,0,0.4,0.258804932,0,0.1617,0.3694,-0.01265,0,2,5,2,0,511.5099399,0.086441906,0,2,2
LUX,1993,0,0,0,NA,NA,6.931471806,8.609166667,5.217492779,10.4625428,-5.399243285,0,0.4,0.264588487,0,0.1617,0.3694,-0.006325,0,2,5,2,0,491.7995281,0.018196528,0,2,1
LUX,1994,0,0,0,NA,NA,6.958448393,8.609166667,5.211283792,10.4902671,-5.399243285,0,0.4,0.279571301,0,0.1617,0.3694,0,0,2,5,2,0,597.1743958,0.04200648,0,2,0
LUX,1995,0,0,0,NA,NA,6.985641818,8.609166667,5.23524058,10.51414601,-5.399243285,0,0.466666667,0.321438224,0,0.1885,0.4375,0.0268,0,2,5,2,0,603.2174668,0.038209212,0,2,4
LUX,1996,0,0,0,NA,NA,7.023758955,8.609166667,5.255291218,10.514319,-5.399243285,0,0.466666667,0.317943113,0,0.1885,0.4375,0.0201,0,2,4,2,0,546.316735,0.014322003,0,2,3
LUX,1997,0,0,0,NA,NA,7.052721049,8.609166667,5.308417111,10.51577193,-5.399243285,0,0.466666667,0.332731221,0,0.1885,0.4375,0.0134,0,2,4,2,0,601.9154007,0.015178407,0,2,2
LUX,1998,0,0,0,NA,NA,7.052721049,8.609166667,5.41386563,10.56093006,-5.399243285,0,0.466666667,0.355980183,0,0.1885,0.4375,0.0067,0,2,4,2,0,695.204725,0.059389884,0,2,1
LUX,1999,0,0,0,NA,NA,7.074963198,8.609166667,5.474626393,10.61137069,-5.399243285,0,0.466666667,0.367532185,0,0.1885,0.4375,0,0,2,4,2,0,932.6098545,0.064898333,0,2,0
LUX,2000,0,0,0,NA,NA,7.069874128,8.609166667,5.51859058,10.67868752,-5.399243285,0,0.533333333,0.390418092,0,0.22,0.456,0.0315,0,2,4,2,0,849.2144235,0.084179025,0,2,4
LUX,2001,0,0,0,NA,NA,7.111512116,8.609166667,5.631179622,10.74630162,-5.399243285,0,0.666666667,0.428851346,0,0.22,0.456,0.023625,0,2,4,2,0,963.11403,0.084430468,0,2,3
LUX,2002,0,0,0,NA,NA,7.115582126,8.609166667,5.61906854,10.7592575,-5.399243285,0,0.733333333,0.455073085,0,0.22,0.456,0.01575,0,2,4,2,0,1007.671495,0.025172041,0,2,2
LUX,2003,0,0,0,NA,NA,7.134890852,8.609166667,5.567280843,10.7890125,-5.399243285,0,0.733333333,0.478199213,0,0.22,0.456,0.007875,0,2,4,2,0,154.8813162,0.041051857,0,2,1
LUX,2004,0,0,0,NA,NA,7.198183577,8.609166667,5.522258763,10.79221875,-5.399243285,0,0.866666667,0.505267354,0,0.22,0.456,0,0,2,4,2,0,143.1188906,0.015476804,0,2,0
LUX,2005,0,0,0,NA,NA,7.199678346,8.609166667,5.636510104,10.82105194,-5.399243285,0,0.933333333,0.538898929,0,0.1605,0.3758,-0.0595,0,2,4,2,0,145.5417687,0.043986462,0,2,4
LUX,2006,0,0,0,NA,NA,7.215975003,8.609166667,5.656309539,10.8586451,-5.399243285,0,1,0.582750369,0,0.1605,0.3758,-0.044625,0,2,4,2,0,116.0822558,0.054317566,0,2,3
LUX,2007,0,0,0,NA,NA,7.21964204,8.609166667,5.726355189,10.89691219,-5.399243285,0,1,0.591761929,0,0.1605,0.3758,-0.02975,0,2,4,2,0,140.401605,0.055714318,0,2,2
LUX,2008,0,0,0,NA,NA,7.207859871,8.609166667,5.767585388,10.94420106,-5.399243285,0,1,0.610539995,0,0.1605,0.3758,-0.014875,0,2,4,2,0,163.1415492,0.064742229,0,2,1
MAA,1983,1,0,0,-7,0,4.624972813,2.833333333,4.826452787,6.072814981,-2.250392788,1,0,0.092266181,1,0,0,0,1,0,1,0,1,2.909429836,NA,0,1,NA
MAA,1984,1,0,0,-7,0,4.672828834,2.833333333,4.804349363,6.081978614,-2.204252123,1,0,0.094281877,0,0,0,0,0,0,1,0,1,3.094669703,0.037353421,0,1,NA
MAA,1985,1,0,0,-7,0,4.753590191,2.833333333,4.776809541,6.022109939,-2.124246132,1,0,0.094916343,0,0,0,0,0,0,1,0,1,4.686315896,-0.032268645,0,0,NA
MAA,1986,1,0,0,-7,0,4.779123493,2.833333333,4.946608364,6.025075214,-1.759846563,1,0,0.098797414,0,0,0,0,0,0,1,0,1,5.980619197,0.029947606,0,1,NA
MAA,1987,1,0,0,-7,0,4.795790546,2.833333333,4.908722488,6.054635523,-1.8664135,1,0,0.105520275,0,0,0,0,0,0,1,0,1,5.648340032,0.057135793,0,1,NA
MAA,1988,1,0,0,-7,0,4.912654886,2.833333333,4.750775424,6.047875002,-2.096782824,1,0,0.111229755,0,0,0,0,0,0,1,0,1,5.169153203,0.019003842,0,0,NA
MAA,1989,1,0,0,-7,0,5.023880521,2.833333333,4.730013353,6.039546492,-1.935370336,1,0,0.111584521,0,0,0,0,0,0,1,0,1,5.072995663,0.01720398,0,1,NA
MAA,1990,1,0,0,-7,0,5.099866428,2.833333333,4.668829208,6.060759954,-1.586122991,1,0,0.111484473,0,0,0,0,0,0,1,0,1,5.213558345,0.047775854,0,1,NA
MAA,1991,1,0,0,-7,0,5.204006687,2.833333333,4.666957295,6.017176146,-2.033525027,1,0,0.114307141,0,0,0,0,0,0,1,0,1,5.636506326,-0.017713045,0,1,NA
MAA,1992,1,0,0,-6,0,5.236441963,2.833333333,4.567971706,6.008899919,-1.993701881,1,0,0.111773952,1,0,0,0,1,0,1,0,1,5.410451409,0.017880872,0,1,0
MAA,1993,1,0,0,-6,0,5.288267031,2.833333333,4.300179858,6.001222804,-2.177093135,1,0,0.114814107,1,0,0,0,1,0,4,0,1,5.973624671,0.018741259,0,1,5
MAA,1994,1,0,0,-6,0,5.33753808,2.833333333,4.378603944,6.031795808,-1.593600286,1,0,0.118557845,1,0,0,0,1,0,4,0,1,6.818764711,0.058736373,0,1,4
MAA,1995,1,0,0,-6,0,5.342334252,2.833333333,4.058980605,5.97395587,-1.99431189,1,0,0.126768031,1,0,0,0,1,0,4,0,1,6.692677648,-0.030607321,0,1,3
MAA,1996,1,0,0,-6,0,5.262690189,2.833333333,4.406758146,6.040637391,-2.093300696,1,0,0.126746357,1,0,0,0,1,0,4,0,1,6.705132536,0.098198004,0,1,2
MAA,1997,1,0,0,-6,0,5.416100402,2.833333333,4.378165807,6.070026517,-1.914551047,1,0,0.141214161,0,0,0,0,0,0,4,0,1,6.54801118,0.058188266,0,1,0
MAA,1998,1,0,0,-6,0,5.420534999,2.833333333,4.232760586,6.001426368,-2.030209795,1,0,0.150593672,0,0,0,0,0,0,3,0,1,6.500385191,-0.040446966,0,1,5
MAA,1999,1,0,0,-6,0,5.420534999,2.833333333,4.647691192,6.001359714,-2.133276779,1,0,0.158938485,0,0,0,0,0,0,3,0,1,7.430532884,0.027779357,0,1,4
MAA,2000,1,0,0,-6,0,5.398162702,2.833333333,4.572994769,6.038293845,-1.886101625,1,0,0.176123387,0,0,0,0,0,0,3,0,1,8.88419986,0.066703705,0,1,3
MAA,2001,1,0,0,-6,0,5.463831805,2.833333333,4.791474754,6.028848601,-1.967016244,1,0,0.198590585,0,0,0,0,0,0,3,0,1,13.58622233,0.018503288,0,1,2
MAA,2002,1,0,0,-6,0,5.451038454,2.833333333,4.460161273,6.029467818,-1.716396324,1,0,0.216399939,0,0,0,0,0,1,3,0,1,20.73019162,0.028923548,0,1,1
MAA,2003,1,0,0,-6,0,5.459585514,2.833333333,4.49427784,6.012500164,-1.436441825,1,0,0.243744796,0,0,0,0,0,1,3,0,1,25.34492604,0.010969915,0,1,0
MAA,2004,1,0,0,-6,0,5.484796933,2.833333333,4.45790981,6.039322155,-1.913267416,1,0,0.269462773,0,0,0,0,0,0,4,0,1,30.61559044,0.055941912,0,1,5
MAA,2005,1,0,0,-6,0,5.484796933,2.833333333,4.706018134,6.062761028,-2.411405546,1,0,0.28998503,0,0,0,0,0,0,4,0,1,52.72111065,0.051786051,0,1,4
MAA,2006,1,0,0,-5,0,5.505331536,2.833333333,4.879775514,6.089488251,-2.660037249,1,0,0.312334832,1,0,0,0,1,1,1,0,1,91.67351643,0.054450025,0,0,NA
MAA,2007,1,0,0,-3,0,5.497168225,2.833333333,4.733293363,6.174648841,-3.004287141,1,0,0.31993793,1,0,0,0,1,1,1,1,1,66.03285595,0.117,0,0,NA
MAA,2008,1,0,0,4,0,5.497168225,2.833333333,4.808209076,6.168751882,-2.459919088,1,0,0.297502394,1,0,0,0,1,1,4,1,1,64.86206056,0.019,0,1,5
MAC,1983,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1984,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1985,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1986,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1987,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0.058823529,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1988,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0.117647059,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1989,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0.117647059,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1990,1,0,0,NA,NA,0,2.833333333,NA,NA,NA,0,0.117647059,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1991,1,0,0,NA,NA,0,2.833333333,4.121908661,7.63018108,-5.399243285,0,0.176470588,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
MAC,1992,1,0,0,6,0,0,2.833333333,3.887463131,7.559528187,-5.399243285,0,0.176470588,NA,0,0,0,0,0,NA,4,NA,0,NA,-0.061706607,0,NA,NA
MAC,1993,1,0,0,6,0,0,2.833333333,4.679327722,7.485733558,-5.399243285,0,0.294117647,NA,0,0,0,0,0,1,4,NA,0,NA,-0.065649953,0,NA,NA
MAC,1994,1,0,0,6,0,3.663561646,2.833333333,4.619509726,7.402953155,-5.399243285,1,0.294117647,0.151169805,0,0,0,0,0,1,4,1,0,NA,-0.074695559,0,2,0
